Unnamed: 0,A,B
2668,/home/jovyan/word/png_aa/卜.png,/home/jovyan/word/png_geneto/卜.png
2669,/home/jovyan/word/png_aa/嬖.png,/home/jovyan/word/png_geneto/嬖.png
2670,/home/jovyan/word/png_aa/崦.png,/home/jovyan/word/png_geneto/崦.png
2671,/home/jovyan/word/png_aa/靼.png,/home/jovyan/word/png_geneto/靼.png
2672,/home/jovyan/word/png_aa/猱.png,/home/jovyan/word/png_geneto/猱.png
2673,/home/jovyan/word/png_aa/爼.png,/home/jovyan/word/png_geneto/爼.png
2674,/home/jovyan/word/png_aa/﨟.png,/home/jovyan/word/png_geneto/﨟.png
2675,/home/jovyan/word/png_aa/藥.png,/home/jovyan/word/png_geneto/藥.png
2676,/home/jovyan/word/png_aa/骨.png,/home/jovyan/word/png_geneto/骨.png
2677,/home/jovyan/word/png_aa/檠.png,/home/jovyan/word/png_geneto/檠.png
2678,/home/jovyan/word/png_aa/飠.png,/home/jovyan/word/png_geneto/飠.png
2679,/home/jovyan/word/png_aa/刮.png,/home/jovyan/word/png_geneto/刮.png
2680,/home/jovyan/word/png_aa/洌.png,/home/jovyan/word/png_geneto/洌.png
2681,/home/jovyan/word/png_aa/蒯.png,/home/jovyan/word/png_geneto/蒯.png
2682,/home/jovyan/word/png_aa/萵.png,/home/jovyan/word/png_geneto/萵.png
2683,/home/jovyan/word/png_aa/愠.png,/home/jovyan/word/png_geneto/愠.png
2684,/home/jovyan/word/png_aa/笇.png,/home/jovyan/word/png_geneto/笇.png
2685,/home/jovyan/word/png_aa/蟵.png,/home/jovyan/word/png_geneto/蟵.png
2686,/home/jovyan/word/png_aa/鱰.png,/home/jovyan/word/png_geneto/鱰.png
2687,/home/jovyan/word/png_aa/哿.png,/home/jovyan/word/png_geneto/哿.png
2688,/home/jovyan/word/png_aa/裆.png,/home/jovyan/word/png_geneto/裆.png
2689,/home/jovyan/word/png_aa/鍰.png,/home/jovyan/word/png_geneto/鍰.png
2690,/home/jovyan/word/png_aa/矦.png,/home/jovyan/word/png_geneto/矦.png
2691,/home/jovyan/word/png_aa/骼.png,/home/jovyan/word/png_geneto/骼.png
2692,/home/jovyan/word/png_aa/膺.png,/home/jovyan/word/png_geneto/膺.png
2693,/home/jovyan/word/png_aa/偂.png,/home/jovyan/word/png_geneto/偂.png
2694,/home/jovyan/word/png_aa/潞.png,/home/jovyan/word/png_geneto/潞.png
2695,/home/jovyan/word/png_aa/痿.png,/home/jovyan/word/png_geneto/痿.png
2696,/home/jovyan/word/png_aa/鵆.png,/home/jovyan/word/png_geneto/鵆.png
2697,/home/jovyan/word/png_aa/亻.png,/home/jovyan/word/png_geneto/亻.png
2698,/home/jovyan/word/png_aa/晷.png,/home/jovyan/word/png_geneto/晷.png
2699,/home/jovyan/word/png_aa/嶔.png,/home/jovyan/word/png_geneto/嶔.png
2700,/home/jovyan/word/png_aa/步.png,/home/jovyan/word/png_geneto/步.png
2701,/home/jovyan/word/png_aa/銜.png,/home/jovyan/word/png_geneto/銜.png
2702,/home/jovyan/word/png_aa/騷.png,/home/jovyan/word/png_geneto/騷.png
2703,/home/jovyan/word/png_aa/月.png,/home/jovyan/word/png_geneto/月.png
2704,/home/jovyan/word/png_aa/磷.png,/home/jovyan/word/png_geneto/磷.png
2705,/home/jovyan/word/png_aa/壗.png,/home/jovyan/word/png_geneto/壗.png
2706,/home/jovyan/word/png_aa/癃.png,/home/jovyan/word/png_geneto/癃.png
2707,/home/jovyan/word/png_aa/沂.png,/home/jovyan/word/png_geneto/沂.png
2708,/home/jovyan/word/png_aa/橛.png,/home/jovyan/word/png_geneto/橛.png
2709,/home/jovyan/word/png_aa/蠆.png,/home/jovyan/word/png_geneto/蠆.png
2710,/home/jovyan/word/png_aa/儁.png,/home/jovyan/word/png_geneto/儁.png
2711,/home/jovyan/word/png_aa/奡.png,/home/jovyan/word/png_geneto/奡.png
2712,/home/jovyan/word/png_aa/渟.png,/home/jovyan/word/png_geneto/渟.png
2713,/home/jovyan/word/png_aa/琇.png,/home/jovyan/word/png_geneto/琇.png
2714,/home/jovyan/word/png_aa/筱.png,/home/jovyan/word/png_geneto/筱.png
2715,/home/jovyan/word/png_aa/荕.png,/home/jovyan/word/png_geneto/荕.png
2716,/home/jovyan/word/png_aa/韃.png,/home/jovyan/word/png_geneto/韃.png
2717,/home/jovyan/word/png_aa/黮.png,/home/jovyan/word/png_geneto/黮.png
2718,/home/jovyan/word/png_aa/宦.png,/home/jovyan/word/png_geneto/宦.png
2719,/home/jovyan/word/png_aa/畊.png,/home/jovyan/word/png_geneto/畊.png
2720,/home/jovyan/word/png_aa/渗.png,/home/jovyan/word/png_geneto/渗.png
2721,/home/jovyan/word/png_aa/莖.png,/home/jovyan/word/png_geneto/莖.png
2722,/home/jovyan/word/png_aa/辶.png,/home/jovyan/word/png_geneto/辶.png
2723,/home/jovyan/word/png_aa/纊.png,/home/jovyan/word/png_geneto/纊.png
2724,/home/jovyan/word/png_aa/瀼.png,/home/jovyan/word/png_geneto/瀼.png
2725,/home/jovyan/word/png_aa/倧.png,/home/jovyan/word/png_geneto/倧.png
2726,/home/jovyan/word/png_aa/插.png,/home/jovyan/word/png_geneto/插.png
2727,/home/jovyan/word/png_aa/黄.png,/home/jovyan/word/png_geneto/黄.png
2728,/home/jovyan/word/png_aa/㊝.png,/home/jovyan/word/png_geneto/㊝.png
2729,/home/jovyan/word/png_aa/賡.png,/home/jovyan/word/png_geneto/賡.png
2730,/home/jovyan/word/png_aa/㊯.png,/home/jovyan/word/png_geneto/㊯.png
2731,/home/jovyan/word/png_aa/聳.png,/home/jovyan/word/png_geneto/聳.png
2732,/home/jovyan/word/png_aa/殂.png,/home/jovyan/word/png_geneto/殂.png
2733,/home/jovyan/word/png_aa/巢.png,/home/jovyan/word/png_geneto/巢.png
2734,/home/jovyan/word/png_aa/癴.png,/home/jovyan/word/png_geneto/癴.png
2735,/home/jovyan/word/png_aa/藉.png,/home/jovyan/word/png_geneto/藉.png
2736,/home/jovyan/word/png_aa/呕.png,/home/jovyan/word/png_geneto/呕.png
2737,/home/jovyan/word/png_aa/濬.png,/home/jovyan/word/png_geneto/濬.png
2738,/home/jovyan/word/png_aa/爻.png,/home/jovyan/word/png_geneto/爻.png
2739,/home/jovyan/word/png_aa/叵.png,/home/jovyan/word/png_geneto/叵.png
2740,/home/jovyan/word/png_aa/刳.png,/home/jovyan/word/png_geneto/刳.png
2741,/home/jovyan/word/png_aa/臹.png,/home/jovyan/word/png_geneto/臹.png
2742,/home/jovyan/word/png_aa/罒.png,/home/jovyan/word/png_geneto/罒.png
2743,/home/jovyan/word/png_aa/手.png,/home/jovyan/word/png_geneto/手.png
2744,/home/jovyan/word/png_aa/壼.png,/home/jovyan/word/png_geneto/壼.png
2745,/home/jovyan/word/png_aa/劍.png,/home/jovyan/word/png_geneto/劍.png
2746,/home/jovyan/word/png_aa/奣.png,/home/jovyan/word/png_geneto/奣.png
2747,/home/jovyan/word/png_aa/菁.png,/home/jovyan/word/png_geneto/菁.png
2748,/home/jovyan/word/png_aa/愆.png,/home/jovyan/word/png_geneto/愆.png
2749,/home/jovyan/word/png_aa/圊.png,/home/jovyan/word/png_geneto/圊.png
2750,/home/jovyan/word/png_aa/牙.png,/home/jovyan/word/png_geneto/牙.png
2751,/home/jovyan/word/png_aa/袱.png,/home/jovyan/word/png_geneto/袱.png
2752,/home/jovyan/word/png_aa/驀.png,/home/jovyan/word/png_geneto/驀.png
2753,/home/jovyan/word/png_aa/繮.png,/home/jovyan/word/png_geneto/繮.png
2754,/home/jovyan/word/png_aa/卩.png,/home/jovyan/word/png_geneto/卩.png
2755,/home/jovyan/word/png_aa/啣.png,/home/jovyan/word/png_geneto/啣.png
2756,/home/jovyan/word/png_aa/顋.png,/home/jovyan/word/png_geneto/顋.png
2757,/home/jovyan/word/png_aa/囓.png,/home/jovyan/word/png_geneto/囓.png
2758,/home/jovyan/word/png_aa/洁.png,/home/jovyan/word/png_geneto/洁.png
2759,/home/jovyan/word/png_aa/粤.png,/home/jovyan/word/png_geneto/粤.png
2760,/home/jovyan/word/png_aa/諱.png,/home/jovyan/word/png_geneto/諱.png
2761,/home/jovyan/word/png_aa/謇.png,/home/jovyan/word/png_geneto/謇.png
2762,/home/jovyan/word/png_aa/虫.png,/home/jovyan/word/png_geneto/虫.png
2763,/home/jovyan/word/png_aa/弡.png,/home/jovyan/word/png_geneto/弡.png
2764,/home/jovyan/word/png_aa/跎.png,/home/jovyan/word/png_geneto/跎.png
2765,/home/jovyan/word/png_aa/亳.png,/home/jovyan/word/png_geneto/亳.png
2766,/home/jovyan/word/png_aa/稱.png,/home/jovyan/word/png_geneto/稱.png
2767,/home/jovyan/word/png_aa/彳.png,/home/jovyan/word/png_geneto/彳.png
2768,/home/jovyan/word/png_aa/籰.png,/home/jovyan/word/png_geneto/籰.png
2769,/home/jovyan/word/png_aa/嵜.png,/home/jovyan/word/png_geneto/嵜.png
2770,/home/jovyan/word/png_aa/另.png,/home/jovyan/word/png_geneto/另.png
2771,/home/jovyan/word/png_aa/隹.png,/home/jovyan/word/png_geneto/隹.png
2772,/home/jovyan/word/png_aa/褫.png,/home/jovyan/word/png_geneto/褫.png
2773,/home/jovyan/word/png_aa/暾.png,/home/jovyan/word/png_geneto/暾.png
2774,/home/jovyan/word/png_aa/椪.png,/home/jovyan/word/png_geneto/椪.png
2775,/home/jovyan/word/png_aa/鏺.png,/home/jovyan/word/png_geneto/鏺.png
2776,/home/jovyan/word/png_aa/姣.png,/home/jovyan/word/png_geneto/姣.png
2777,/home/jovyan/word/png_aa/蠇.png,/home/jovyan/word/png_geneto/蠇.png
2778,/home/jovyan/word/png_aa/杦.png,/home/jovyan/word/png_geneto/杦.png
2779,/home/jovyan/word/png_aa/愒.png,/home/jovyan/word/png_geneto/愒.png
2780,/home/jovyan/word/png_aa/寞.png,/home/jovyan/word/png_geneto/寞.png
2781,/home/jovyan/word/png_aa/耨.png,/home/jovyan/word/png_geneto/耨.png
2782,/home/jovyan/word/png_aa/醱.png,/home/jovyan/word/png_geneto/醱.png
2783,/home/jovyan/word/png_aa/玆.png,/home/jovyan/word/png_geneto/玆.png
2784,/home/jovyan/word/png_aa/璀.png,/home/jovyan/word/png_geneto/璀.png
2785,/home/jovyan/word/png_aa/哥.png,/home/jovyan/word/png_geneto/哥.png
2786,/home/jovyan/word/png_aa/睠.png,/home/jovyan/word/png_geneto/睠.png
2787,/home/jovyan/word/png_aa/桾.png,/home/jovyan/word/png_geneto/桾.png
2788,/home/jovyan/word/png_aa/炷.png,/home/jovyan/word/png_geneto/炷.png
2789,/home/jovyan/word/png_aa/燹.png,/home/jovyan/word/png_geneto/燹.png
2790,/home/jovyan/word/png_aa/㊊.png,/home/jovyan/word/png_geneto/㊊.png
2791,/home/jovyan/word/png_aa/倐.png,/home/jovyan/word/png_geneto/倐.png
2792,/home/jovyan/word/png_aa/劒.png,/home/jovyan/word/png_geneto/劒.png
2793,/home/jovyan/word/png_aa/蜉.png,/home/jovyan/word/png_geneto/蜉.png
2794,/home/jovyan/word/png_aa/愓.png,/home/jovyan/word/png_geneto/愓.png
2795,/home/jovyan/word/png_aa/閼.png,/home/jovyan/word/png_geneto/閼.png
2796,/home/jovyan/word/png_aa/瘋.png,/home/jovyan/word/png_geneto/瘋.png
2797,/home/jovyan/word/png_aa/漯.png,/home/jovyan/word/png_geneto/漯.png
2798,/home/jovyan/word/png_aa/青.png,/home/jovyan/word/png_geneto/青.png
2799,/home/jovyan/word/png_aa/犾.png,/home/jovyan/word/png_geneto/犾.png
2800,/home/jovyan/word/png_aa/縅.png,/home/jovyan/word/png_geneto/縅.png
2801,/home/jovyan/word/png_aa/閨.png,/home/jovyan/word/png_geneto/閨.png
2802,/home/jovyan/word/png_aa/褻.png,/home/jovyan/word/png_geneto/褻.png
2803,/home/jovyan/word/png_aa/旡.png,/home/jovyan/word/png_geneto/旡.png
2804,/home/jovyan/word/png_aa/錍.png,/home/jovyan/word/png_geneto/錍.png
2805,/home/jovyan/word/png_aa/釤.png,/home/jovyan/word/png_geneto/釤.png
2806,/home/jovyan/word/png_aa/欤.png,/home/jovyan/word/png_geneto/欤.png
2807,/home/jovyan/word/png_aa/髴.png,/home/jovyan/word/png_geneto/髴.png
2808,/home/jovyan/word/png_aa/㊒.png,/home/jovyan/word/png_geneto/㊒.png
2809,/home/jovyan/word/png_aa/吳.png,/home/jovyan/word/png_geneto/吳.png
2810,/home/jovyan/word/png_aa/鎛.png,/home/jovyan/word/png_geneto/鎛.png
2811,/home/jovyan/word/png_aa/偦.png,/home/jovyan/word/png_geneto/偦.png
2812,/home/jovyan/word/png_aa/笊.png,/home/jovyan/word/png_geneto/笊.png
2813,/home/jovyan/word/png_aa/鉧.png,/home/jovyan/word/png_geneto/鉧.png
2814,/home/jovyan/word/png_aa/濮.png,/home/jovyan/word/png_geneto/濮.png
2815,/home/jovyan/word/png_aa/釻.png,/home/jovyan/word/png_geneto/釻.png
2816,/home/jovyan/word/png_aa/蕣.png,/home/jovyan/word/png_geneto/蕣.png
2817,/home/jovyan/word/png_aa/赬.png,/home/jovyan/word/png_geneto/赬.png
2818,/home/jovyan/word/png_aa/㊧.png,/home/jovyan/word/png_geneto/㊧.png
2819,/home/jovyan/word/png_aa/裙.png,/home/jovyan/word/png_geneto/裙.png
2820,/home/jovyan/word/png_aa/炯.png,/home/jovyan/word/png_geneto/炯.png
2821,/home/jovyan/word/png_aa/倮.png,/home/jovyan/word/png_geneto/倮.png
2822,/home/jovyan/word/png_aa/鋌.png,/home/jovyan/word/png_geneto/鋌.png
2823,/home/jovyan/word/png_aa/亀.png,/home/jovyan/word/png_geneto/亀.png
2824,/home/jovyan/word/png_aa/韞.png,/home/jovyan/word/png_geneto/韞.png
2825,/home/jovyan/word/png_aa/崧.png,/home/jovyan/word/png_geneto/崧.png
2826,/home/jovyan/word/png_aa/榦.png,/home/jovyan/word/png_geneto/榦.png
2827,/home/jovyan/word/png_aa/紝.png,/home/jovyan/word/png_geneto/紝.png
2828,/home/jovyan/word/png_aa/甯.png,/home/jovyan/word/png_geneto/甯.png
2829,/home/jovyan/word/png_aa/惲.png,/home/jovyan/word/png_geneto/惲.png
2830,/home/jovyan/word/png_aa/誨.png,/home/jovyan/word/png_geneto/誨.png
2831,/home/jovyan/word/png_aa/餠.png,/home/jovyan/word/png_geneto/餠.png
2832,/home/jovyan/word/png_aa/罘.png,/home/jovyan/word/png_geneto/罘.png
2833,/home/jovyan/word/png_aa/黯.png,/home/jovyan/word/png_geneto/黯.png
2834,/home/jovyan/word/png_aa/漾.png,/home/jovyan/word/png_geneto/漾.png
2835,/home/jovyan/word/png_aa/酉.png,/home/jovyan/word/png_geneto/酉.png
2836,/home/jovyan/word/png_aa/尫.png,/home/jovyan/word/png_geneto/尫.png
2837,/home/jovyan/word/png_aa/凭.png,/home/jovyan/word/png_geneto/凭.png
2838,/home/jovyan/word/png_aa/懣.png,/home/jovyan/word/png_geneto/懣.png
2839,/home/jovyan/word/png_aa/囑.png,/home/jovyan/word/png_geneto/囑.png
2840,/home/jovyan/word/png_aa/鯗.png,/home/jovyan/word/png_geneto/鯗.png
2841,/home/jovyan/word/png_aa/麝.png,/home/jovyan/word/png_geneto/麝.png
2842,/home/jovyan/word/png_aa/緫.png,/home/jovyan/word/png_geneto/緫.png
2843,/home/jovyan/word/png_aa/蕷.png,/home/jovyan/word/png_geneto/蕷.png
2844,/home/jovyan/word/png_aa/繳.png,/home/jovyan/word/png_geneto/繳.png
2845,/home/jovyan/word/png_aa/軏.png,/home/jovyan/word/png_geneto/軏.png
2846,/home/jovyan/word/png_aa/絛.png,/home/jovyan/word/png_geneto/絛.png
2847,/home/jovyan/word/png_aa/憘.png,/home/jovyan/word/png_geneto/憘.png
2848,/home/jovyan/word/png_aa/勣.png,/home/jovyan/word/png_geneto/勣.png
2849,/home/jovyan/word/png_aa/呴.png,/home/jovyan/word/png_geneto/呴.png
2850,/home/jovyan/word/png_aa/稾.png,/home/jovyan/word/png_geneto/稾.png
2851,/home/jovyan/word/png_aa/醭.png,/home/jovyan/word/png_geneto/醭.png
2852,/home/jovyan/word/png_aa/屢.png,/home/jovyan/word/png_geneto/屢.png
2853,/home/jovyan/word/png_aa/咭.png,/home/jovyan/word/png_geneto/咭.png
2854,/home/jovyan/word/png_aa/闃.png,/home/jovyan/word/png_geneto/闃.png
2855,/home/jovyan/word/png_aa/臾.png,/home/jovyan/word/png_geneto/臾.png
2856,/home/jovyan/word/png_aa/譿.png,/home/jovyan/word/png_geneto/譿.png
2857,/home/jovyan/word/png_aa/耦.png,/home/jovyan/word/png_geneto/耦.png
2858,/home/jovyan/word/png_aa/貭.png,/home/jovyan/word/png_geneto/貭.png
2859,/home/jovyan/word/png_aa/纐.png,/home/jovyan/word/png_geneto/纐.png
2860,/home/jovyan/word/png_aa/勐.png,/home/jovyan/word/png_geneto/勐.png
2861,/home/jovyan/word/png_aa/烱.png,/home/jovyan/word/png_geneto/烱.png
2862,/home/jovyan/word/png_aa/蜙.png,/home/jovyan/word/png_geneto/蜙.png
2863,/home/jovyan/word/png_aa/﨎.png,/home/jovyan/word/png_geneto/﨎.png
2864,/home/jovyan/word/png_aa/鑈.png,/home/jovyan/word/png_geneto/鑈.png
2865,/home/jovyan/word/png_aa/貔.png,/home/jovyan/word/png_geneto/貔.png
2866,/home/jovyan/word/png_aa/痊.png,/home/jovyan/word/png_geneto/痊.png
2867,/home/jovyan/word/png_aa/弎.png,/home/jovyan/word/png_geneto/弎.png
2868,/home/jovyan/word/png_aa/鬢.png,/home/jovyan/word/png_geneto/鬢.png
2869,/home/jovyan/word/png_aa/騖.png,/home/jovyan/word/png_geneto/騖.png
2870,/home/jovyan/word/png_aa/秬.png,/home/jovyan/word/png_geneto/秬.png
2871,/home/jovyan/word/png_aa/棐.png,/home/jovyan/word/png_geneto/棐.png
2872,/home/jovyan/word/png_aa/类.png,/home/jovyan/word/png_geneto/类.png
2873,/home/jovyan/word/png_aa/圳.png,/home/jovyan/word/png_geneto/圳.png
2874,/home/jovyan/word/png_aa/樌.png,/home/jovyan/word/png_geneto/樌.png
2875,/home/jovyan/word/png_aa/篦.png,/home/jovyan/word/png_geneto/篦.png
2876,/home/jovyan/word/png_aa/莇.png,/home/jovyan/word/png_geneto/莇.png
2877,/home/jovyan/word/png_aa/癱.png,/home/jovyan/word/png_geneto/癱.png
2878,/home/jovyan/word/png_aa/豁.png,/home/jovyan/word/png_geneto/豁.png
2879,/home/jovyan/word/png_aa/辷.png,/home/jovyan/word/png_geneto/辷.png
2880,/home/jovyan/word/png_aa/吁.png,/home/jovyan/word/png_geneto/吁.png
2881,/home/jovyan/word/png_aa/綏.png,/home/jovyan/word/png_geneto/綏.png
2882,/home/jovyan/word/png_aa/瓞.png,/home/jovyan/word/png_geneto/瓞.png
2883,/home/jovyan/word/png_aa/硨.png,/home/jovyan/word/png_geneto/硨.png
2884,/home/jovyan/word/png_aa/覀.png,/home/jovyan/word/png_geneto/覀.png
2885,/home/jovyan/word/png_aa/网.png,/home/jovyan/word/png_geneto/网.png
2886,/home/jovyan/word/png_aa/辛.png,/home/jovyan/word/png_geneto/辛.png
2887,/home/jovyan/word/png_aa/渢.png,/home/jovyan/word/png_geneto/渢.png
2888,/home/jovyan/word/png_aa/簔.png,/home/jovyan/word/png_geneto/簔.png
2889,/home/jovyan/word/png_aa/潑.png,/home/jovyan/word/png_geneto/潑.png
2890,/home/jovyan/word/png_aa/竑.png,/home/jovyan/word/png_geneto/竑.png
2891,/home/jovyan/word/png_aa/匊.png,/home/jovyan/word/png_geneto/匊.png
2892,/home/jovyan/word/png_aa/罡.png,/home/jovyan/word/png_geneto/罡.png
2893,/home/jovyan/word/png_aa/痂.png,/home/jovyan/word/png_geneto/痂.png
2894,/home/jovyan/word/png_aa/嗾.png,/home/jovyan/word/png_geneto/嗾.png
2895,/home/jovyan/word/png_aa/雞.png,/home/jovyan/word/png_geneto/雞.png
2896,/home/jovyan/word/png_aa/掐.png,/home/jovyan/word/png_geneto/掐.png
2897,/home/jovyan/word/png_aa/蹲.png,/home/jovyan/word/png_geneto/蹲.png
2898,/home/jovyan/word/png_aa/牁.png,/home/jovyan/word/png_geneto/牁.png
2899,/home/jovyan/word/png_aa/鏖.png,/home/jovyan/word/png_geneto/鏖.png
2900,/home/jovyan/word/png_aa/紇.png,/home/jovyan/word/png_geneto/紇.png
2901,/home/jovyan/word/png_aa/㊏.png,/home/jovyan/word/png_geneto/㊏.png
2902,/home/jovyan/word/png_aa/挊.png,/home/jovyan/word/png_geneto/挊.png
2903,/home/jovyan/word/png_aa/鯡.png,/home/jovyan/word/png_geneto/鯡.png
2904,/home/jovyan/word/png_aa/旣.png,/home/jovyan/word/png_geneto/旣.png
2905,/home/jovyan/word/png_aa/頞.png,/home/jovyan/word/png_geneto/頞.png
2906,/home/jovyan/word/png_aa/螭.png,/home/jovyan/word/png_geneto/螭.png
2907,/home/jovyan/word/png_aa/牛.png,/home/jovyan/word/png_geneto/牛.png
2908,/home/jovyan/word/png_aa/嶼.png,/home/jovyan/word/png_geneto/嶼.png
2909,/home/jovyan/word/png_aa/菽.png,/home/jovyan/word/png_geneto/菽.png
2910,/home/jovyan/word/png_aa/瑢.png,/home/jovyan/word/png_geneto/瑢.png
2911,/home/jovyan/word/png_aa/毋.png,/home/jovyan/word/png_geneto/毋.png
2912,/home/jovyan/word/png_aa/噶.png,/home/jovyan/word/png_geneto/噶.png
2913,/home/jovyan/word/png_aa/屐.png,/home/jovyan/word/png_geneto/屐.png
2914,/home/jovyan/word/png_aa/孛.png,/home/jovyan/word/png_geneto/孛.png
2915,/home/jovyan/word/png_aa/己.png,/home/jovyan/word/png_geneto/己.png
2916,/home/jovyan/word/png_aa/耺.png,/home/jovyan/word/png_geneto/耺.png
2917,/home/jovyan/word/png_aa/窗.png,/home/jovyan/word/png_geneto/窗.png
2918,/home/jovyan/word/png_aa/幃.png,/home/jovyan/word/png_geneto/幃.png
2919,/home/jovyan/word/png_aa/昕.png,/home/jovyan/word/png_geneto/昕.png
2920,/home/jovyan/word/png_aa/艸.png,/home/jovyan/word/png_geneto/艸.png
2921,/home/jovyan/word/png_aa/罌.png,/home/jovyan/word/png_geneto/罌.png
2922,/home/jovyan/word/png_aa/榘.png,/home/jovyan/word/png_geneto/榘.png
2923,/home/jovyan/word/png_aa/籬.png,/home/jovyan/word/png_geneto/籬.png
2924,/home/jovyan/word/png_aa/咏.png,/home/jovyan/word/png_geneto/咏.png
2925,/home/jovyan/word/png_aa/㊈.png,/home/jovyan/word/png_geneto/㊈.png
2926,/home/jovyan/word/png_aa/衖.png,/home/jovyan/word/png_geneto/衖.png
2927,/home/jovyan/word/png_aa/瓲.png,/home/jovyan/word/png_geneto/瓲.png
2928,/home/jovyan/word/png_aa/睜.png,/home/jovyan/word/png_geneto/睜.png
2929,/home/jovyan/word/png_aa/啠.png,/home/jovyan/word/png_geneto/啠.png
2930,/home/jovyan/word/png_aa/棊.png,/home/jovyan/word/png_geneto/棊.png
2931,/home/jovyan/word/png_aa/閦.png,/home/jovyan/word/png_geneto/閦.png
2932,/home/jovyan/word/png_aa/滾.png,/home/jovyan/word/png_geneto/滾.png
2933,/home/jovyan/word/png_aa/昶.png,/home/jovyan/word/png_geneto/昶.png
2934,/home/jovyan/word/png_aa/瑑.png,/home/jovyan/word/png_geneto/瑑.png
2935,/home/jovyan/word/png_aa/瘙.png,/home/jovyan/word/png_geneto/瘙.png
2936,/home/jovyan/word/png_aa/摛.png,/home/jovyan/word/png_geneto/摛.png
2937,/home/jovyan/word/png_aa/顓.png,/home/jovyan/word/png_geneto/顓.png
2938,/home/jovyan/word/png_aa/毌.png,/home/jovyan/word/png_geneto/毌.png
2939,/home/jovyan/word/png_aa/昀.png,/home/jovyan/word/png_geneto/昀.png
2940,/home/jovyan/word/png_aa/帑.png,/home/jovyan/word/png_geneto/帑.png
2941,/home/jovyan/word/png_aa/飛.png,/home/jovyan/word/png_geneto/飛.png
2942,/home/jovyan/word/png_aa/瀁.png,/home/jovyan/word/png_geneto/瀁.png
2943,/home/jovyan/word/png_aa/虛.png,/home/jovyan/word/png_geneto/虛.png
2944,/home/jovyan/word/png_aa/薤.png,/home/jovyan/word/png_geneto/薤.png
2945,/home/jovyan/word/png_aa/饀.png,/home/jovyan/word/png_geneto/饀.png
2946,/home/jovyan/word/png_aa/訢.png,/home/jovyan/word/png_geneto/訢.png
2947,/home/jovyan/word/png_aa/籃.png,/home/jovyan/word/png_geneto/籃.png
2948,/home/jovyan/word/png_aa/棧.png,/home/jovyan/word/png_geneto/棧.png
2949,/home/jovyan/word/png_aa/埓.png,/home/jovyan/word/png_geneto/埓.png
2950,/home/jovyan/word/png_aa/璫.png,/home/jovyan/word/png_geneto/璫.png
2951,/home/jovyan/word/png_aa/碯.png,/home/jovyan/word/png_geneto/碯.png
2952,/home/jovyan/word/png_aa/晫.png,/home/jovyan/word/png_geneto/晫.png
2953,/home/jovyan/word/png_aa/貮.png,/home/jovyan/word/png_geneto/貮.png
2954,/home/jovyan/word/png_aa/怗.png,/home/jovyan/word/png_geneto/怗.png
2955,/home/jovyan/word/png_aa/蒄.png,/home/jovyan/word/png_geneto/蒄.png
2956,/home/jovyan/word/png_aa/葹.png,/home/jovyan/word/png_geneto/葹.png
2957,/home/jovyan/word/png_aa/卅.png,/home/jovyan/word/png_geneto/卅.png
2958,/home/jovyan/word/png_aa/萑.png,/home/jovyan/word/png_geneto/萑.png
2959,/home/jovyan/word/png_aa/菷.png,/home/jovyan/word/png_geneto/菷.png
2960,/home/jovyan/word/png_aa/盻.png,/home/jovyan/word/png_geneto/盻.png
2961,/home/jovyan/word/png_aa/汯.png,/home/jovyan/word/png_geneto/汯.png
2962,/home/jovyan/word/png_aa/鼎.png,/home/jovyan/word/png_geneto/鼎.png
2963,/home/jovyan/word/png_aa/霎.png,/home/jovyan/word/png_geneto/霎.png
2964,/home/jovyan/word/png_aa/潢.png,/home/jovyan/word/png_geneto/潢.png
2965,/home/jovyan/word/png_aa/革.png,/home/jovyan/word/png_geneto/革.png
2966,/home/jovyan/word/png_aa/蔡.png,/home/jovyan/word/png_geneto/蔡.png
2967,/home/jovyan/word/png_aa/魵.png,/home/jovyan/word/png_geneto/魵.png
2968,/home/jovyan/word/png_aa/喆.png,/home/jovyan/word/png_geneto/喆.png
2969,/home/jovyan/word/png_aa/諟.png,/home/jovyan/word/png_geneto/諟.png
2970,/home/jovyan/word/png_aa/肉.png,/home/jovyan/word/png_geneto/肉.png
2971,/home/jovyan/word/png_aa/繡.png,/home/jovyan/word/png_geneto/繡.png
2972,/home/jovyan/word/png_aa/覲.png,/home/jovyan/word/png_geneto/覲.png
2973,/home/jovyan/word/png_aa/歷.png,/home/jovyan/word/png_geneto/歷.png
2974,/home/jovyan/word/png_aa/嬀.png,/home/jovyan/word/png_geneto/嬀.png
2975,/home/jovyan/word/png_aa/蘓.png,/home/jovyan/word/png_geneto/蘓.png
2976,/home/jovyan/word/png_aa/鵄.png,/home/jovyan/word/png_geneto/鵄.png
2977,/home/jovyan/word/png_aa/覘.png,/home/jovyan/word/png_geneto/覘.png
2978,/home/jovyan/word/png_aa/硑.png,/home/jovyan/word/png_geneto/硑.png
2979,/home/jovyan/word/png_aa/餔.png,/home/jovyan/word/png_geneto/餔.png
2980,/home/jovyan/word/png_aa/麻.png,/home/jovyan/word/png_geneto/麻.png
2981,/home/jovyan/word/png_aa/歹.png,/home/jovyan/word/png_geneto/歹.png
2982,/home/jovyan/word/png_aa/擺.png,/home/jovyan/word/png_geneto/擺.png
2983,/home/jovyan/word/png_aa/豺.png,/home/jovyan/word/png_geneto/豺.png
